EXPOCODE,Ship_Name_x,Date,Year_UTC,Month_UTC,Day_UTC,Time_UTC,Station_ID,Latitude,Longitude,Depth,CTDTEMP_ITS90,CTDTEMP_flag,Salinity_PSS78,Salinity_flag,DIC,DIC_flag,TA,TA_flag,Cst_Cnt,Btl_Cnt,Depth_ID,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy__mol_Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_Sal,R_DYNHT,R_Nuts,R_Oxy__mol_Kg,DIC1,DIC2,TA1,TA2,pH1,pH2,DICQualityComment,Cruise_ID,Cruise,Cruz_Sta,DbSta_ID,Cast_ID,Quarter,Sta_Code,Distance,Year,Month,Julian_Date,Julian_Day,Time,Lat_Dec,Lat_Deg,Lat_Min,Lat_Hem,Lon_Dec,Lon_Deg,Lon_Min,Lon_Hem,Rpt_Line,St_Line,Ac_Line,Rpt_Sta,St_Station,Ac_Sta,Bottom_D,Secchi,ForelU,Ship_Name_y,Ship_Code,Data_Type,Order_Occ,Event_Num,Cruz_Leg,Orig_Sta_ID,Data_Or,Cruz_Num,IntChl,IntC14,Inc_Str,Inc_End,PST_LAN,Civil_T,TimeZone,Wave_Dir,Wave_Ht,Wave_Prd,Wind_Dir,Wind_Spd,Barometer,Dry_T,Wet_T,Wea,Cloud_Typ,Cloud_Amt,Visibility,TAlk,TCO2,pHin,pCO2in,fCO2in,HCO3in,CO3in,CO2in,BAlkin,OHin,PAlkin,SiAlkin,Hfreein,RFin,OmegaCAin,OmegaARin,xCO2in,pHout,pCO2out,fCO2out,HCO3out,CO3out,CO2out,BAlkout,OHout,PAlkout,SiAlkout,Hfreeout,RFout,OmegaCAout,OmegaARout,xCO2out,pHinTOTAL,pHinSWS,pHinFREE,pHinNBS,pHoutTOTAL,pHoutSWS,pHoutFREE,pHoutNBS,TEMPIN,TEMPOUT,PRESIN,PRESOUT,PAR1TYPE,PAR2TYPE,K1K2CONSTANTS,KSO4CONSTANTS,pHSCALEIN,SAL,PO4,SI,K0input,K1input,K2input,pK1input,pK2input,KWinput,KBinput,KFinput,KSinput,KP1input,KP2input,KP3input,KSiinput,K0output,K1output,K2output,pK1output,pK2output,KWoutput,KBoutput,KFoutput,KSoutput,KP1output,KP2output,KP3output,KSioutput,TB,TF,TS
32NM19840603,RV NEW HORIZON,1984-06-17,1984,6,17,00:00:00,093.3 090.0,30.8464,-121.5896,10,NaN,2,33.271,2,1990.2,2,2243.4,2,23498,574848,19-8406NM-HY-169-0826-09330900-0010A-7,16.13,33.261,5.8,24.382,103.2,252.8627,NA,7,2,NA,3,NA,9,NA,NA,NA,0.12,NA,0.04,NA,0.42,NA,2.9,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,16.13,353.9,0.03,NA,252.8627,NA,NA,NA,NA,NA,NA,NA,1984-06-03-C-32NM,198406,19840609330900,9330900,19-8406NM-HY-169-0826-09330900,2,ST,-253.89,1984,6,30850,169,08:26:00,30.85,30,51,N,-121.591666,-121,35.5,W,93.3,93.3,93.3,90,90,90,4105,NA,NA,RV NEW HORIZON,32NM,HY,NA,4480,NA,93   90,3101,8406,22.3,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,33,15,1016,14.9,14.5,2,6,8,NA,2243.4,1990.2,8.08880206570833,313.700793741411,312.584072837999,1801.44300567699,177.328015156148,11.4289791668663,83.3224047414786,3.4092123298785,0.468173997149751,0.109482472887689,0.0068826705092344,10.557964972076,3.61519775016689,2.34783243860936,319.370368561327,8.08880206570833,313.700793741411,312.584072837999,1801.44300567699,177.328015156148,11.4289791668663,83.3224047414786,3.4092123298785,0.468173997149751,0.109482472887689,0.0068826705092344,10.557964972076,3.61519775016689,2.34783243860936,319.370368561327,8.08880206570833,8.08042378928644,8.16224302071889,8.20917015672922,8.08880206570833,8.08042378928644,8.16224302071889,8.20917015672922,16.13,16.13,1016,1016,2,1,4,1,1,33.261,0.42,2.9,0.0365628967052001,1.28472749760918e-06,8.02333195410487e-10,5.89118898037542,9.09564523910081,2.77876605367633e-14,2.1786654329278e-09,0.00281478374394858,0.14563638950561,0.0258499695413565,9.91111045908059e-07,1.14041666228988e-09,3.19784771211317e-10,0.0365628967052001,1.28472749760918e-06,8.02333195410487e-10,5.89118898037542,9.09564523910081,2.77876605367633e-14,2.1786654329278e-09,0.00281478374394858,0.14563638950561,0.0258499695413565,9.91111045908059e-07,1.14041666228988e-09,3.19784771211317e-10,395.045648571429,64.9310215392795,26832.5364198017
32NM19840603,RV NEW HORIZON,1984-06-17,1984,6,17,00:00:00,093.3 090.0,30.8464,-121.5896,10,NaN,2,NaN,2,NaN,2,2236.3,2,23498,574848,19-8406NM-HY-169-0826-09330900-0010A-7,16.13,33.261,5.8,24.382,103.2,252.8627,NA,7,2,NA,3,NA,9,NA,NA,NA,0.12,NA,0.04,NA,0.42,NA,2.9,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,16.13,353.9,0.03,NA,252.8627,NA,NA,NA,NA,NA,NA,NA,1984-06-03-C-32NM,198406,19840609330900,9330900,19-8406NM-HY-169-0826-09330900,2,ST,-253.89,1984,6,30850,169,08:26:00,30.85,30,51,N,-121.591666,-121,35.5,W,93.3,93.3,93.3,90,90,90,4105,NA,NA,RV NEW HORIZON,32NM,HY,NA,4480,NA,93   90,3101,8406,22.3,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,33,15,1016,14.9,14.5,2,6,8,NA,2236.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.13,16.13,1016,1016,2,1,4,1,1,33.261,0.42,2.9,0.0365628967052001,1.28472749760918e-06,8.02333195410487e-10,5.89118898037542,9.09564523910081,2.77876605367633e-14,2.1786654329278e-09,0.00281478374394858,0.14563638950561,0.0258499695413565,9.91111045908059e-07,1.14041666228988e-09,3.19784771211317e-10,0.0365628967052001,1.28472749760918e-06,8.02333195410487e-10,5.89118898037542,9.09564523910081,2.77876605367633e-14,2.1786654329278e-09,0.00281478374394858,0.14563638950561,0.0258499695413565,9.91111045908059e-07,1.14041666228988e-09,3.19784771211317e-10,395.045648571429,64.9310215392795,26832.5364198017
32NM19840603,RV NEW HORIZON,1984-06-22,1984,6,22,00:00:00,090.0 070.0,32.0846,-120.6387,11,15.25,2,33.556,2,2000.8,2,NaN,2,23524,575668,19-8406NM-HY-174-1231-09000700-0011A-3,15.24,33.54,5.84,24.795,102.2,254.504,NA,3,2,NA,3,NA,9,NA,NA,NA,0.25,NA,0.12,NA,0.4,NA,0.6,NA,0.02,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,15.24,314.6,0.03,NA,254.504,NA,NA,NA,NA,NA,NA,NA,1984-06-03-C-32NM,198406,19840609000700,9000700,19-8406NM-HY-174-1231-09000700,2,ST,-169.21,1984,6,30855,174,12:31:00,32.086666,32,5.2,N,-120.646666,-120,38.8,W,90,90,90,70,70,70.1,3748,NA,NA,RV NEW HORIZON,32NM,HY,NA,4506,NA,90   70,3101,8406,20.8,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,30,20,1016.1,14,13,NaN,NaN,NaN,NA,NaN,2000.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.24,15.24,1016.1,1016.1,2,1,4,1,1,33.54,0.4,0.6,0.0374930525298286,1.26290586677551e-06,7.80823505459906e-10,5.89862901924951,9.10744712139429,2.56283266883441e-14,2.13413734097279e-09,0.00287774706381831,0.15175623666794,0.0259526085106073,9.77945186947431e-07,1.08604536860828e-09,3.08552671775903e-10,0.0374930525298286,1.26290586677551e-06,7.80823505459906e-10,5.89862901924951,9.10744712139429,2.56283266883441e-14,2.13413734097279e-09,0.00287774706381831,0.15175623666794,0.0259526085106073,9.77945186947431e-07,1.08604536860828e-09,3.08552671775903e-10,398.359371428571,65.4756760899382,27057.6131661751
32NM19840603,RV NEW HORIZON,1984-06-22,1984,6,22,00:00:00,090.0 070.0,32.0846,-120.6387,11,15.25,2,33.556,2,2000.8,2,NaN,2,23525,575703,19-8406NM-HY-174-1731-09000700-0011A-3,15.25,33.56,5.78,24.808,101.2,251.886,NA,3,2,NA,3,NA,9,NA,NA,NA,0.3,NA,0.1,NA,0.41,NA,0.7,NA,0.02,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,15.25,313.3,0.03,NA,251.886,NA,NA,NA,NA,NA,NA,NA,1984-06-03-C-32NM,198406,19840609000700,9000700,19-8406NM-HY-174-1731-09000700,2,ST,-168.98,1984,6,30855,174,17:31:00,32.08,32,4.8,N,-120.636666,-120,38.2,W,90,90,90,70,70,70,3814,NA,NA,RV NEW HORIZON,32NM,HY,NA,4507,NA,90   70,3101,8406,40.7,NA,NA,NA,NA,NA,NA,33,8,4,30,15,1016.5,15.8,14,2,6,8,NA,NaN,2000.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.25,15.25,1016.5,1016.5,2,1,4,1,1,33.56,0.41,0.7,0.0374775449064265,1.26346623577784e-06,7.81517114854338e-10,5.89843635945147,9.10706150669737,2.56622713205369e-14,2.13537265911727e-09,0.00287831083763713,0.151759412428069,0.0259561593836388,9.78410602739306e-07,1.08648589368255e-09,3.08729745167609e-10,0.0374775449064265,1.26346623577784e-06,7.81517114854338e-10,5.89843635945147,9.10706150669737,2.56622713205369e-14,2.13537265911727e-09,0.00287831083763713,0.151759412428069,0.0259561593836388,9.78410602739306e-07,1.08648589368255e-09,3.08729745167609e-10,398.596914285714,65.514719426903,27073.7476999653
32NM19840603,RV NEW HORIZON,1984-06-23,1984,6,23,00:00:00,090.0 100.0,31.0846,-122.662,10,15.34,2,33.34,2,1999.8,2,2234,2,23529,575839,19-8406NM-HY-175-1546-09001000-0010A-7,15.34,33.333,6,24.614,105.1,261.5229,NA,7,2,NA,3,NA,9,NA,NA,NA,0.38,NA,0.16,NA,0.46,NA,1.7,NA,0.04,NA,0.4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,15.34,331.8,0.03,NA,261.5229,NA,NA,NA,NA,NA,NA,NA,1984-06-03-C-32NM,198406,19840609001000,9001000,19-8406NM-HY-175-1546-09001000,2,ST,-287.89,1984,6,30856,175,15:46:00,31.085,31,5.1,N,-122.648333,-122,38.9,W,90,90,90,100,100,99.8,4059,NA,NA,RV NEW HORIZON,32NM,HY,NA,4511,NA,90  100,3101,8406,38,NA,NA,NA,NA,NA,NA,35,5,5,35,14,1017.5,15,13.9,2,6,8,NA,2234,1999.8,8.0637351194201,334.059476357437,332.858354327191,1822.70019398849,164.643148533139,12.4566574783744,78.4689168360409,2.98682875923145,0.507730776413601,0.0588342342884281,0.0073263970501031,10.996079384272,3.34498088040136,2.16897346683542,339.793811764819,8.0637351194201,334.059476357437,332.858354327191,1822.70019398849,164.643148533139,12.4566574783744,78.4689168360409,2.98682875923145,0.507730776413601,0.0588342342884281,0.0073263970501031,10.996079384272,3.34498088040136,2.16897346683542,339.793811764819,8.0637351194201,8.05543538782453,8.13510954868046,8.1823942827292,8.0637351194201,8.05543538782453,8.13510954868046,8.1823942827292,15.34,15.34,1017.5,1017.5,2,1,4,1,1,33.333,0.46,1.7,0.0374232982781909,1.26350975013913e-06,7.79997666557037e-10,5.89842140240629,9.10790669654403,2.57914170997282e-14,2.13457780245453e-09,0.00286141398186283,0.150545102734518,0.0259117763427002,9.77396821792374e-07,1.09368262434707e-09,3.09558359931336e-10,0.0374232982781909,1.26350975013913e-06,7.79997666557037e-10,5.89842140240629,9.10790669654403,2.57914170997282e-14,2.13457780245453e-09,0.00286141398186283,0.150545102734518,0.0259117763427002,9.77396821792374e-07,1.09368262434707e-09,3.09558359931336e-10,395.900802857143,65.0715775523527,26890.6207414465
32NM19840603,RV NEW HORIZON,1984-06-23,1984,6,23,00:00:00,090.0 100.0,31.0846,-122.662,10,NaN,2,33.339,2,1999,2,2233.2,2,23529,575839,19-8406NM-HY-175-1546-09001000-0010A-7,15.34,33.333,6,24.614,105.1,261.5229,NA,7,2,NA,3,NA,9,NA,NA,NA,0.38,NA,0.16,NA,0.46,NA,1.7,NA,0.04,NA,0.4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,15.34,331.8,0.03,NA,261.5229,NA,NA,NA,NA,NA,NA,NA,1984-06-03-C-32NM,198406,19840609001000,9001000,19-8406NM-HY-175-1546-09001000,2,ST,-287.89,1984,6,30856,175,15:46:00,31.085,31,5.1,N,-122.648333,-122,38.9,W,90,90,90,100,100,99.8,4059,NA,NA,RV NEW HORIZON,32NM,HY,NA,4511,NA,90  100,3101,8406,38,NA,NA,NA,NA,NA,NA,35,5,5,35,14,1017.5,15,13.9,2,6,8,NA,2233.2,1999,8.0638493362215,333.831347946618,332.631046159709,1821.93457110539,164.617278037589,12.4481508570215,78.4854647013119,2.98761438029049,0.507743910430958,0.058849173664916,0.00732447050568446,10.9935863551659,3.34445528116598,2.16863265448506,339.561767390178,8.0638493362215,333.831347946618,332.631046159709,1821.93457110539,164.617278037589,12.4481508570215,78.4854647013119,2.98761438029049,0.507743910430958,0.058849173664916,0.00732447050568446,10.9935863551659,3.34445528116598,2.16863265448506,339.561767390178,8.0638493362215,8.05554960462593,8.13522376548186,8.1825084995306,8.0638493362215,8.05554960462593,8.13522376548186,8.1825084995306,15.34,15.34,1017.5,1017.5,2,1,4,1,1,33.333,0.46,1.7,0.0374232982781909,1.26350975013913e-06,7.79997666557037e-10,5.89842140240629,9.10790669654403,2.57914170997282e-14,2.13457780245453e-09,0.00286141398186283,0.150545102734518,0.0259117763427002,9.77396821792374e-07,1.09368262434707e-09,3.09558359931336e-10,0.0374232982781909,1.26350975013913e-06,7.79997666557037e-10,5.89842140240629,9.10790669654403,2.57914170997282e-14,2.13457780245453e-09,0.00286141398186283,0.150545102734518,0.0259117763427002,9.77396821792374e-07,1.09368262434707e-09,3.09558359931336e-10,395.900802857143,65.0715775523527,26890.6207414465
32NM19840603,RV NEW HORIZON,1984-06-23,1984,6,23,00:00:00,090.0 090.0,31.4179,-121.99,11,14.89,2,33.533,2,2012,2,NaN,2,23528,575806,19-8406NM-HY-175-1040-09000900-0011A-3,14.89,33.535,6.03,24.868,104.8,262.7654,NA,3,2,NA,3,NA,9,NA,NA,NA,0.41,NA,0.09,NA,0.56,NA,2,NA,0.13,NA,2.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,14.89,307.7,0.03,NA,262.7654,NA,NA,NA,NA,NA,NA,NA,1984-06-03-C-32NM,198406,19840609000900,9000900,19-8406NM-HY-175-1040-09000900,2,ST,-248.74,1984,6,30856,175,10:40:00,31.421666,31,25.3,N,-121.995,-121,59.7,W,90,90,90,90,90,90,3814,NA,NA,RV NEW HORIZON,32NM,HY,NA,4510,NA,90   90,3101,8406,27,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,33,17,1016.3,14.1,13.1,NaN,NaN,NaN,NA,NaN,2012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.89,14.89,1016.3,1016.3,2,1,4,1,1,33.535,0.56,2,0.0378937838164366,1.25301623219521e-06,7.70361223031559e-10,5.90204330290278,9.11330558601755,2.47742065883947e-14,2.11366747124279e-09,0.00289682486516697,0.153907494482114,0.0259712427424219,9.71316515545593e-07,1.066196303988e-09,3.04028081739332e-10,0.0378937838164366,1.25301623219521e-06,7.70361223031559e-10,5.90204330290278,9.11330558601755,2.47742065883947e-14,2.11366747124279e-09,0.00289682486516697,0.153907494482114,0.0259712427424219,9.71316515545593e-07,1.066196303988e-09,3.04028081739332e-10,398.299985714286,65.465915255697,27053.5795327275
32NM19840603,RV NEW HORIZON,1984-06-23,1984,6,23,00:00:00,090.0 090.0,31.4179,-121.99,11,NaN,2,33.532,2,2011.2,2,NaN,2,23528,575806,19-8406NM-HY-175-1040-09000900-0011A-3,14.89,33.535,6.03,24.868,104.8,262.7654,NA,3,2,NA,3,NA,9,NA,NA,NA,0.41,NA,0.09,NA,0.56,NA,2,NA,0.13,NA,2.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,14.89,307.7,0.03,NA,262.7654,NA,NA,NA,NA,NA,NA,NA,1984-06-03-C-32NM,198406,19840609000900,9000900,19-8406NM-HY-175-1040-09000900,2,ST,-248.74,1984,6,30856,175,10:40:00,31.421666,31,25.3,N,-121.995,-121,59.7,W,90,90,90,90,90,90,3814,NA,NA,RV NEW HORIZON,32NM,HY,NA,4510,NA,90   90,3101,8406,27,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,33,17,1016.3,14.1,13.1,NaN,NaN,NaN,NA,NaN,2011.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.89,14.89,1016.3,1016.3,2,1,4,1,1,33.535,0.56,2,0.0378937838164366,1.25301623219521e-06,7.70361223031559e-10,5.90204330290278,9.11330558601755,2.47742065883947e-14,2.11366747124279e-09,0.00289682486516697,0.153907494482114,0.0259712427424219,9.71316515545593e-07,1.066196303988e-09,3.04028081739332e-10,0.0378937838164366,1.25301623219521e-06,7.70361223031559e-10,5.90204330290278,9.11330558601755,2.47742065883947e-14,2.11366747124279e-09,0.00289682486516697,0.153907494482114,0.0259712427424219,9.71316515545593e-07,1.066196303988e-09,3.04028081739332e-10,398.299985714286,65.465915255697,27053.5795327275
31JD19840711,RV DAVID STARR JORDAN,1984-07-08,1984,7,8,00:00:00,093.3 100.0,30.513,-122.2576,10,16.91,2,NaN,2,1994.1,2,NaN,2,23665,579036,19-8407NM-HY-190-2307-09331000-0010A-3,16.91,33.266,5.78,24.206,104.4,252.0341,NA,3,2,NA,3,NA,9,NA,NA,NA,0.18,NA,0.06,NA,0.35,NA,1.6,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,16.91,370.7,0.03,NA,252.0341,NA,NA,NA,NA,NA,NA,NA,1984-07-11-C-32NM,198407,19840709331000,9331000,19-8407NM-HY-190-2307-09331000,3,ST,-294.34,1984,7,30871,190,23:07:00,30.51,30,30.6,N,-122.268333,-122,16.1,W,93.3,93.3,93.3,100,100,100.1,4149,NA,NA,RV NEW HORIZON,32NM,HY,NA,4648,NA,93  100,3101,8407,22,NA,NA,NA,NA,NA,NA,31,5,7,36,13,1012,16.9,15.8,2,7,8,NA,NaN,1994.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.91,16.91,1012,1012,2,1,4,1,1,33.266,0.35,1.6,0.0357291002395863,1.30628814038252e-06,8.26255021572167e-10,5.88396101603513,9.08288588806975,2.99264483774944e-14,2.22443990479173e-09,0.00277335871621567,0.141171743974189,0.0257963032105048,1.00532766635945e-06,1.18733892325573e-09,3.30155607181835e-10,0.0357291002395863,1.30628814038252e-06,8.26255021572167e-10,5.88396101603513,9.08288588806975,2.99264483774944e-14,2.22443990479173e-09,0.00277335871621567,0.141171743974189,0.0257963032105048,1.00532766635945e-06,1.18733892325573e-09,3.30155607181835e-10,395.105034285714,64.9407823735207,26836.5700532493
31JD19840711,RV DAVID STARR JORDAN,1984-07-08,1984,7,8,00:00:00,093.3 100.0,30.513,-122.2576,10,NaN,2,NaN,2,1996.5,2,NaN,2,23665,579036,19-8407NM-HY-190-2307-09331000-0010A-3,16.91,33.266,5.78,24.206,104.4,252.0341,NA,3,2,NA,3,NA,9,NA,NA,NA,0.18,NA,0.06,NA,0.35,NA,1.6,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,16.91,370.7,0.03,NA,252.0341,NA,NA,NA,NA,NA,NA,NA,1984-07-11-C-32NM,198407,19840709331000,9331000,19-8407NM-HY-190-2307-09331000,3,ST,-294.34,1984,7,30871,190,23:07:00,30.51,30,30.6,N,-122.268333,-122,16.1,W,93.3,93.3,93.3,100,100,100.1,4149,NA,NA,RV NEW HORIZON,32NM,HY,NA,4648,NA,93  100,3101,8407,22,NA,NA,NA,NA,NA,NA,31,5,7,36,13,1012,16.9,15.8,2,7,8,NA,NaN,1996.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.91,16.91,1012,1012,2,1,4,1,1,33.266,0.35,1.6,0.0357291002395863,1.30628814038252e-06,8.26255021572167e-10,5.88396101603513,9.08288588806975,2.99264483774944e-14,2.22443990479173e-09,0.00277335871621567,0.141171743974189,0.0257963032105048,1.00532766635945e-06,1.18733892325573e-09,3.30155607181835e-10,0.0357291002395863,1.30628814038252e-06,8.26255021572167e-10,5.88396101603513,9.08288588806975,2.99264483774944e-14,2.22443990479173e-09,0.00277335871621567,0.141171743974189,0.0257963032105048,1.00532766635945e-06,1.18733892325573e-09,3.30155607181835e-10,395.105034285714,64.9407823735207,26836.5700532493
31JD19840711,RV DAVID STARR JORDAN,1984-07-08,1984,7,8,00:00:00,093.3 090.0,30.8464,-121.5896,10,16.9,2,NaN,2,1990.8,2,NaN,2,23664,579003,19-8407NM-HY-190-1659-09330900-0010A-7,16.9,33.279,NaN,24.219,NaN,NaN,NA,7,2,NA,3,NA,9,9,NA,9,0.11,NA,0.06,NA,0.33,NA,2.1,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,16.9,369.5,0.03,NA,NaN,NA,NA,NA,NA,NA,NA,NA,1984-07-11-C-32NM,198407,19840709330900,9330900,19-8407NM-HY-190-1659-09330900,3,ST,-253.98,1984,7,30871,190,16:59:00,30.851666,30,51.1,N,-121.595,-121,35.7,W,93.3,93.3,93.3,90,90,90,NaN,NA,NA,RV NEW HORIZON,32NM,HY,NA,4647,NA,93   90,3101,8407,28.1,NA,NA,NA,NA,NA,NA,31,5,7,34,10,1010.3,16.3,15,2,7,8,NA,NaN,1990.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.9,16.9,1010.3,1010.3,2,1,4,1,1,33.279,0.33,2.1,0.0357370167363452,1.30594737567855e-06,8.26107630502175e-10,5.88407432299424,9.08296336637449,2.9900720854847e-14,2.22378930213747e-09,0.00277435899372822,0.141245633163558,0.0257970849103645,1.00516549249288e-06,1.18642421304489e-09,3.29979288419535e-10,0.0357370167363452,1.30594737567855e-06,8.26107630502175e-10,5.88407432299424,9.08296336637449,2.9900720854847e-14,2.22378930213747e-09,0.00277435899372822,0.141245633163558,0.0257970849103645,1.00516549249288e-06,1.18642421304489e-09,3.29979288419535e-10,395.259437142857,64.9661605425478,26847.0575002129
31JD19840711,RV DAVID STARR JORDAN,1984-07-08,1984,7,8,00:00:00,093.3 090.0,30.8464,-121.5896,10,16.9,2,NaN,2,1990.8,2,NaN,2,23748,581447,19-8407NM-PR-190-1840-09330900-0010A-7,NaN,NaN,NaN,NaN,NaN,NaN,NA,7,NaN,9,NaN,9,9,9,9,9,0.13,NA,0.04,NA,NaN,9,NaN,9,NaN,9,NaN,9,NA,9,NA,NA,9,NA,NA,9,0.12,2,NaN,2.2,1,NaN,NA,57,10,NaN,NaN,NaN,NA,NaN,NA,NA,NA,NA,NA,NA,NA,1984-07-11-C-32NM,198407,19840709330900,9330900,19-8407NM-PR-190-1840-09330900,3,ST,-253.98,1984,7,30871,190,18:40:00,30.873333,30,52.4,N,-121.61,-121,36.6,W,93.3,93.3,93.1,90,90,90,NaN,26,NA,RV NEW HORIZON,32NM,PR,NA,4731,NA,93   90,3101,8407,27.1,217.6,12:05:00,19:20:00,12:09:00,19:35:00,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,1990.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,4,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
