TAlk,TCO2,pHin,pCO2in,fCO2in,HCO3in,CO3in,CO2in,BAlkin,OHin,PAlkin,SiAlkin,Hfreein,RFin,OmegaCAin,OmegaARin,xCO2in,pHout,pCO2out,fCO2out,HCO3out,CO3out,CO2out,BAlkout,OHout,PAlkout,SiAlkout,Hfreeout,RFout,OmegaCAout,OmegaARout,xCO2out,pHinTOTAL,pHinSWS,pHinFREE,pHinNBS,pHoutTOTAL,pHoutSWS,pHoutFREE,pHoutNBS,TEMPIN,TEMPOUT,PRESIN,PRESOUT,PAR1TYPE,PAR2TYPE,K1K2CONSTANTS,KSO4CONSTANTS,pHSCALEIN,SAL,PO4,SI,K0input,K1input,K2input,pK1input,pK2input,KWinput,KBinput,KFinput,KSinput,KP1input,KP2input,KP3input,KSiinput,K0output,K1output,K2output,pK1output,pK2output,KWoutput,KBoutput,KFoutput,KSoutput,KP1output,KP2output,KP3output,KSioutput,TB,TF,TS
NaN,1983.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.33,0,10.05525,0,1,2,15,1,1,33.448,0.25,1.3,0.0332977556586765,1.23740061619112e-06,8.31022709563925e-10,5.90748967204938,9.08038710798058,3.49448560982438e-14,2.12650965512439e-09,0.00255061132743039,0.120246666903394,0.0243874939073052,9.66479721259394e-07,1.2187270366184e-09,3.25860839545605e-10,0.0634588341211473,7.50438175939412e-07,3.99726529864623e-10,6.12468508084154,9.39823702664244,4.83462729279244e-15,1.19901219910953e-09,0.00374590678490331,0.274216658542195,0.0244883779373522,6.22133796197479e-07,4.14291680419047e-10,1.3372014989326e-10,397.266674285714,65.2960767399002,26983.3943107402
NaN,1982.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.33,0,10.05525,0,1,2,15,1,1,33.448,0.25,1.3,0.0332977556586765,1.23740061619112e-06,8.31022709563925e-10,5.90748967204938,9.08038710798058,3.49448560982438e-14,2.12650965512439e-09,0.00255061132743039,0.120246666903394,0.0243874939073052,9.66479721259394e-07,1.2187270366184e-09,3.25860839545605e-10,0.0634588341211473,7.50438175939412e-07,3.99726529864623e-10,6.12468508084154,9.39823702664244,4.83462729279244e-15,1.19901219910953e-09,0.00374590678490331,0.274216658542195,0.0244883779373522,6.22133796197479e-07,4.14291680419047e-10,1.3372014989326e-10,397.266674285714,65.2960767399002,26983.3943107402
NaN,1974.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.96,0,10.05525,0,1,2,15,1,1,33.473,0.31,2.1,0.0318245343865352,1.28242978955645e-06,8.82472914943081e-10,5.89196640231196,9.05429861519938,4.06698027802894e-14,2.22381606251995e-09,0.00247605143390812,0.113142625084427,0.0242920307488799,9.95016764014685e-07,1.32591362492448e-09,3.48051514224535e-10,0.0634493074910533,7.50612792469189e-07,3.99986981896777e-10,6.12458403830898,9.39795414312803,4.8362604852763e-15,1.19938325195334e-09,0.00374764397786733,0.274412486531413,0.0244914361105608,6.222883186328e-07,4.14123766776788e-10,1.33736709585526e-10,397.563602857143,65.3448809111062,27003.5624779779
NaN,1974.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.96,0,10.05525,0,1,2,15,1,1,33.473,0.31,2.1,0.0318245343865352,1.28242978955645e-06,8.82472914943081e-10,5.89196640231196,9.05429861519938,4.06698027802894e-14,2.22381606251995e-09,0.00247605143390812,0.113142625084427,0.0242920307488799,9.95016764014685e-07,1.32591362492448e-09,3.48051514224535e-10,0.0634493074910533,7.50612792469189e-07,3.99986981896777e-10,6.12458403830898,9.39795414312803,4.8362604852763e-15,1.19938325195334e-09,0.00374764397786733,0.274412486531413,0.0244914361105608,6.222883186328e-07,4.14123766776788e-10,1.33736709585526e-10,397.563602857143,65.3448809111062,27003.5624779779
NaN,1975.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.96,0,10.05525,0,1,2,15,1,1,33.473,0.31,2.1,0.0318245343865352,1.28242978955645e-06,8.82472914943081e-10,5.89196640231196,9.05429861519938,4.06698027802894e-14,2.22381606251995e-09,0.00247605143390812,0.113142625084427,0.0242920307488799,9.95016764014685e-07,1.32591362492448e-09,3.48051514224535e-10,0.0634493074910533,7.50612792469189e-07,3.99986981896777e-10,6.12458403830898,9.39795414312803,4.8362604852763e-15,1.19938325195334e-09,0.00374764397786733,0.274412486531413,0.0244914361105608,6.222883186328e-07,4.14123766776788e-10,1.33736709585526e-10,397.563602857143,65.3448809111062,27003.5624779779
NaN,1974.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.96,0,10.05525,0,1,2,15,1,1,33.473,0.31,2.1,0.0318245343865352,1.28242978955645e-06,8.82472914943081e-10,5.89196640231196,9.05429861519938,4.06698027802894e-14,2.22381606251995e-09,0.00247605143390812,0.113142625084427,0.0242920307488799,9.95016764014685e-07,1.32591362492448e-09,3.48051514224535e-10,0.0634493074910533,7.50612792469189e-07,3.99986981896777e-10,6.12458403830898,9.39795414312803,4.8362604852763e-15,1.19938325195334e-09,0.00374764397786733,0.274412486531413,0.0244914361105608,6.222883186328e-07,4.14123766776788e-10,1.33736709585526e-10,397.563602857143,65.3448809111062,27003.5624779779
NaN,1983.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.72,0,10.05525,0,1,2,15,1,1,33.495,0.36,3.3,0.0320301846295137,1.27605687846784e-06,8.75235888942583e-10,5.89412996710844,9.05787488245242,3.97947261926773e-14,2.21002633933304e-09,0.00248802334779387,0.114206317186899,0.0243115392162262,9.91175558205254e-07,1.30946140216336e-09,3.44768990864742e-10,0.0634409252396113,7.50766431579771e-07,4.00216405205955e-10,6.12449515387912,9.39770511324005,4.8376970496853e-15,1.19970961729486e-09,0.00374917286419036,0.27458507271394,0.0244941227654537,6.22424012103142e-07,4.13975265772507e-10,1.33751260897877e-10,397.8249,65.3878285817675,27021.3104651471
NaN,1983.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.72,0,10.05525,0,1,2,15,1,1,33.495,0.36,3.3,0.0320301846295137,1.27605687846784e-06,8.75235888942583e-10,5.89412996710844,9.05787488245242,3.97947261926773e-14,2.21002633933304e-09,0.00248802334779387,0.114206317186899,0.0243115392162262,9.91175558205254e-07,1.30946140216336e-09,3.44768990864742e-10,0.0634409252396113,7.50766431579771e-07,4.00216405205955e-10,6.12449515387912,9.39770511324005,4.8376970496853e-15,1.19970961729486e-09,0.00374917286419036,0.27458507271394,0.0244941227654537,6.22424012103142e-07,4.13975265772507e-10,1.33751260897877e-10,397.8249,65.3878285817675,27021.3104651471
NaN,1975.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.29,0,10.05525,0,1,2,15,1,1,33.543,0.32,1.9,0.0324027588674563,1.26474717010569e-06,8.62574820363288e-10,5.89799628365994,9.06420322360357,3.82746060550034e-14,2.18572856010251e-09,0.00251006163090345,0.116163628010006,0.0243473188406114,9.84374610805923e-07,1.28034550013552e-09,3.38956394473579e-10,0.0634226405345893,7.51101568577697e-07,4.00717700286872e-10,6.12430133105144,9.39716147372119,4.84082927721698e-15,1.20042116323633e-09,0.00375250912556478,0.274962464527233,0.0244999698278537,6.22719140851751e-07,4.13648876237106e-10,1.33782940343377e-10,398.395002857143,65.4815325904829,27060.0333462436
NaN,1975.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.29,0,10.05525,0,1,2,15,1,1,33.543,0.32,1.9,0.0324027588674563,1.26474717010569e-06,8.62574820363288e-10,5.89799628365994,9.06420322360357,3.82746060550034e-14,2.18572856010251e-09,0.00251006163090345,0.116163628010006,0.0243473188406114,9.84374610805923e-07,1.28034550013552e-09,3.38956394473579e-10,0.0634226405345893,7.51101568577697e-07,4.00717700286872e-10,6.12430133105144,9.39716147372119,4.84082927721698e-15,1.20042116323633e-09,0.00375250912556478,0.274962464527233,0.0244999698278537,6.22719140851751e-07,4.13648876237106e-10,1.33782940343377e-10,398.395002857143,65.4815325904829,27060.0333462436
NaN,1973.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.29,0,10.05525,0,1,2,15,1,1,33.543,0.32,1.9,0.0324027588674563,1.26474717010569e-06,8.62574820363288e-10,5.89799628365994,9.06420322360357,3.82746060550034e-14,2.18572856010251e-09,0.00251006163090345,0.116163628010006,0.0243473188406114,9.84374610805923e-07,1.28034550013552e-09,3.38956394473579e-10,0.0634226405345893,7.51101568577697e-07,4.00717700286872e-10,6.12430133105144,9.39716147372119,4.84082927721698e-15,1.20042116323633e-09,0.00375250912556478,0.274962464527233,0.0244999698278537,6.22719140851751e-07,4.13648876237106e-10,1.33782940343377e-10,398.395002857143,65.4815325904829,27060.0333462436
NaN,1973.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.29,0,10.05525,0,1,2,15,1,1,33.543,0.32,1.9,0.0324027588674563,1.26474717010569e-06,8.62574820363288e-10,5.89799628365994,9.06420322360357,3.82746060550034e-14,2.18572856010251e-09,0.00251006163090345,0.116163628010006,0.0243473188406114,9.84374610805923e-07,1.28034550013552e-09,3.38956394473579e-10,0.0634226405345893,7.51101568577697e-07,4.00717700286872e-10,6.12430133105144,9.39716147372119,4.84082927721698e-15,1.20042116323633e-09,0.00375250912556478,0.274962464527233,0.0244999698278537,6.22719140851751e-07,4.13648876237106e-10,1.33782940343377e-10,398.395002857143,65.4815325904829,27060.0333462436
NaN,1985.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.16,0,10.05525,0,1,2,15,1,1,33.536,0.25,1.6,0.0325206086497605,1.26109669658129e-06,8.58354838319556e-10,5.89925161193475,9.06633314051155,3.78112540235252e-14,2.17780076660914e-09,0.00251577129239095,0.116718271330421,0.0243540516515919,9.82030785227341e-07,1.27180076420933e-09,3.3717257133394e-10,0.0634253067258074,7.51052700859263e-07,4.00644531831192e-10,6.124329587777,9.39724078032029,4.84037267290818e-15,1.20031744088029e-09,0.00375202254389144,0.274907356276115,0.0244991183886182,6.22676180627948e-07,4.1369667820221e-10,1.33778326303007e-10,398.311862857143,65.4678674225453,27054.3862594171
NaN,1982.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.16,0,10.05525,0,1,2,15,1,1,33.536,0.25,1.6,0.0325206086497605,1.26109669658129e-06,8.58354838319556e-10,5.89925161193475,9.06633314051155,3.78112540235252e-14,2.17780076660914e-09,0.00251577129239095,0.116718271330421,0.0243540516515919,9.82030785227341e-07,1.27180076420933e-09,3.3717257133394e-10,0.0634253067258074,7.51052700859263e-07,4.00644531831192e-10,6.124329587777,9.39724078032029,4.84037267290818e-15,1.20031744088029e-09,0.00375202254389144,0.274907356276115,0.0244991183886182,6.22676180627948e-07,4.1369667820221e-10,1.33778326303007e-10,398.311862857143,65.4678674225453,27054.3862594171
NaN,1975.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.26,0,10.05525,0,1,2,15,1,1,33.506,0.27,0.7,0.0333528116836591,1.23610789394487e-06,8.30005522141296e-10,5.90794362010494,9.08091901819319,3.4751480862924e-14,2.1240654398019e-09,0.00255668118567994,0.120696123672417,0.0244019245379639,9.659978013146e-07,1.21388288335394e-09,3.25035569731773e-10,0.0634367345291648,7.50843242943817e-07,4.00331196184388e-10,6.12445072322295,9.39758056577089,4.8384151055309e-15,1.1998727433748e-09,0.00374993736235131,0.274671456434826,0.0244954645009064,6.22491758372317e-07,4.1390075703423e-10,1.33758529110346e-10,397.955548571429,65.4093024170981,27030.1844587318
NaN,1977.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.26,0,10.05525,0,1,2,15,1,1,33.506,0.27,0.7,0.0333528116836591,1.23610789394487e-06,8.30005522141296e-10,5.90794362010494,9.08091901819319,3.4751480862924e-14,2.1240654398019e-09,0.00255668118567994,0.120696123672417,0.0244019245379639,9.659978013146e-07,1.21388288335394e-09,3.25035569731773e-10,0.0634367345291648,7.50843242943817e-07,4.00331196184388e-10,6.12445072322295,9.39758056577089,4.8384151055309e-15,1.1998727433748e-09,0.00374993736235131,0.274671456434826,0.0244954645009064,6.22491758372317e-07,4.1390075703423e-10,1.33758529110346e-10,397.955548571429,65.4093024170981,27030.1844587318
NaN,1972.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.26,0,10.05525,0,1,2,15,1,1,33.538,0.25,0.5,0.033347008231065,1.23644956957554e-06,8.30618571135e-10,5.90782359228425,9.0805983630753,3.47705837221936e-14,2.12496272319088e-09,0.00255819763204307,0.120767530433022,0.0244076555764735,9.66403081506553e-07,1.21365112939916e-09,3.25092303233623e-10,0.0634245449454511,7.51066663287757e-07,4.0066543490871e-10,6.12432151411016,9.39721812219397,4.8405031375132e-15,1.20034707739935e-09,0.00375216156570797,0.274923098979572,0.024499361700762,6.22688457742949e-07,4.13683027578e-10,1.33779644804993e-10,398.335617142857,65.4717717562417,27055.9997127961
