TA_1,TA_2,TA_3,TA_4,TA_5,TA_6,TA_7,TA_8,TA_9,TA_10,TA_11,TA_12,TA_13,TA_14,TA_15,TA_16,DIC_1,DIC_2,DIC_3,DIC_4,DIC_5,DIC_6,DIC_7,DIC_8,DIC_9,DIC_10,DIC_11,DIC_12,DIC_13,DIC_14,DIC_15,DIC_16,pH_1,pH_2,pH_3,pH_4,pH_5,pH_6,pH_7,pH_8,pH_9,pH_10,pH_11,pH_12,pH_13,pH_14,pH_15,pH_16,phosphate_1,phosphate_2,phosphate_3,phosphate_4,phosphate_5,phosphate_6,phosphate_7,phosphate_8,phosphate_9,phosphate_10,phosphate_11,phosphate_12,phosphate_13,phosphate_14,phosphate_15,phosphate_16,nitrate_1,nitrate_2,nitrate_3,nitrate_4,nitrate_5,nitrate_6,nitrate_7,nitrate_8,nitrate_9,nitrate_10,nitrate_11,nitrate_12,nitrate_13,nitrate_14,nitrate_15,nitrate_16,silicate_1,silicate_2,silicate_3,silicate_4,silicate_5,silicate_6,silicate_7,silicate_8,silicate_9,silicate_10,silicate_11,silicate_12,silicate_13,silicate_14,silicate_15,silicate_16,oxygen_1,oxygen_2,oxygen_3,oxygen_4,oxygen_5,oxygen_6,oxygen_7,oxygen_8,oxygen_9,oxygen_10,oxygen_11,oxygen_12,oxygen_13,oxygen_14,oxygen_15,oxygen_16
2229.258210615,2230.44350019235,2228.95549790619,2230.73241281622,2228.93968952625,2230.36045522647,2230.41970261989,2230.95755786888,2229.97388607241,2230.9093892555,2229.37621544037,2229.93734838694,2229.91684110542,2230.51749791003,2229.82610073652,2228.97226320813,1988.06732092547,1982.25598994287,1989.88102000898,1984.34015812264,1988.63565309909,1982.92757084572,1991.82751039175,1994.28245106186,1985.39112985616,1981.97630128393,1989.63458761437,1986.53898402798,1984.31356945686,1981.2365870752,1997.47098711254,2001.37329189132,8.11832801947831,8.13358552128414,8.1117028023751,8.12630662637514,8.11685110114302,8.13360286606071,8.10824230735658,8.11323881958883,8.11403603342312,8.12707589865174,8.1073656336729,8.11954779236785,8.11179459267814,8.13073088159462,8.10038410577835,8.09590742971076,0.316910985077053,0.307415977359358,0.35468993391977,0.343352976294768,0.319377714989668,0.307696025161041,0.387021318112423,0.379281805875722,0.311880126622529,0.297419743215425,0.376144133485729,0.362232470710945,0.313147859587053,0.302068133115472,0.444649836551301,0.461727003276185,0.403771397618955,0.391432585326515,0.921145994850217,0.512227576329642,0.512465353752402,0.286691225810647,1.31737127872383,1.61617245805757,0.454033362460145,0.361555594382566,1.04633612151389,0.805876488125684,0.496649464797196,0.425530511265238,1.92889110446143,2.83473918002586,2.61047300818298,2.37785836016599,1.99798153360184,1.81343728908963,2.15670976039345,2.31780017592472,3.00365793695174,3.52476694866858,2.33380903473197,1.99542915473055,2.09370831732506,2.26145665648339,2.4886960412065,1.98180295796156,3.6763002239319,5.45990422629172,258.726586864109,260.843814424504,263.274166483492,259.536894301851,260.553104302216,260.4499950773,262.848003706785,254.050155579525,257.618139897895,259.547514518229,260.081302265873,257.48608257862,258.573158075941,257.868662868202,260.508412091582,245.95852429342
2229.258210615,2230.44350019235,2228.95549790619,2230.73241281622,2228.93968952625,2230.36045522647,2230.41970261989,2230.95755786888,2229.97388607241,2230.9093892555,2229.37621544037,2229.93734838694,2229.91684110542,2230.51749791003,2229.82610073652,2228.97226320813,1988.06732092547,1982.25598994287,1989.88102000898,1984.34015812264,1988.63565309909,1982.92757084572,1991.82751039175,1994.28245106186,1985.39112985616,1981.97630128393,1989.63458761437,1986.53898402798,1984.31356945686,1981.2365870752,1997.47098711254,2001.37329189132,8.11832801947831,8.13358552128414,8.1117028023751,8.12630662637514,8.11685110114302,8.13360286606071,8.10824230735658,8.11323881958883,8.11403603342312,8.12707589865174,8.1073656336729,8.11954779236785,8.11179459267814,8.13073088159462,8.10038410577835,8.09590742971076,0.316910985077053,0.307415977359358,0.35468993391977,0.343352976294768,0.319377714989668,0.307696025161041,0.387021318112423,0.379281805875722,0.311880126622529,0.297419743215425,0.376144133485729,0.362232470710945,0.313147859587053,0.302068133115472,0.444649836551301,0.461727003276185,0.403771397618955,0.391432585326515,0.921145994850217,0.512227576329642,0.512465353752402,0.286691225810647,1.31737127872383,1.61617245805757,0.454033362460145,0.361555594382566,1.04633612151389,0.805876488125684,0.496649464797196,0.425530511265238,1.92889110446143,2.83473918002586,2.61047300818298,2.37785836016599,1.99798153360184,1.81343728908963,2.15670976039345,2.31780017592472,3.00365793695174,3.52476694866858,2.33380903473197,1.99542915473055,2.09370831732506,2.26145665648339,2.4886960412065,1.98180295796156,3.6763002239319,5.45990422629172,258.726586864109,260.843814424504,263.274166483492,259.536894301851,260.553104302216,260.4499950773,262.848003706785,254.050155579525,257.618139897895,259.547514518229,260.081302265873,257.48608257862,258.573158075941,257.868662868202,260.508412091582,245.95852429342
2229.258210615,2230.44350019235,2228.95549790619,2230.73241281622,2228.93968952625,2230.36045522647,2230.41970261989,2230.95755786888,2229.97388607241,2230.9093892555,2229.37621544037,2229.93734838694,2229.91684110542,2230.51749791003,2229.82610073652,2228.97226320813,1988.06732092547,1982.25598994287,1989.88102000898,1984.34015812264,1988.63565309909,1982.92757084572,1991.82751039175,1994.28245106186,1985.39112985616,1981.97630128393,1989.63458761437,1986.53898402798,1984.31356945686,1981.2365870752,1997.47098711254,2001.37329189132,8.11832801947831,8.13358552128414,8.1117028023751,8.12630662637514,8.11685110114302,8.13360286606071,8.10824230735658,8.11323881958883,8.11403603342312,8.12707589865174,8.1073656336729,8.11954779236785,8.11179459267814,8.13073088159462,8.10038410577835,8.09590742971076,0.316910985077053,0.307415977359358,0.35468993391977,0.343352976294768,0.319377714989668,0.307696025161041,0.387021318112423,0.379281805875722,0.311880126622529,0.297419743215425,0.376144133485729,0.362232470710945,0.313147859587053,0.302068133115472,0.444649836551301,0.461727003276185,0.403771397618955,0.391432585326515,0.921145994850217,0.512227576329642,0.512465353752402,0.286691225810647,1.31737127872383,1.61617245805757,0.454033362460145,0.361555594382566,1.04633612151389,0.805876488125684,0.496649464797196,0.425530511265238,1.92889110446143,2.83473918002586,2.61047300818298,2.37785836016599,1.99798153360184,1.81343728908963,2.15670976039345,2.31780017592472,3.00365793695174,3.52476694866858,2.33380903473197,1.99542915473055,2.09370831732506,2.26145665648339,2.4886960412065,1.98180295796156,3.6763002239319,5.45990422629172,258.726586864109,260.843814424504,263.274166483492,259.536894301851,260.553104302216,260.4499950773,262.848003706785,254.050155579525,257.618139897895,259.547514518229,260.081302265873,257.48608257862,258.573158075941,257.868662868202,260.508412091582,245.95852429342
2229.258210615,2230.44350019235,2228.95549790619,2230.73241281622,2228.93968952625,2230.36045522647,2230.41970261989,2230.95755786888,2229.97388607241,2230.9093892555,2229.37621544037,2229.93734838694,2229.91684110542,2230.51749791003,2229.82610073652,2228.97226320813,1988.06732092547,1982.25598994287,1989.88102000898,1984.34015812264,1988.63565309909,1982.92757084572,1991.82751039175,1994.28245106186,1985.39112985616,1981.97630128393,1989.63458761437,1986.53898402798,1984.31356945686,1981.2365870752,1997.47098711254,2001.37329189132,8.11832801947831,8.13358552128414,8.1117028023751,8.12630662637514,8.11685110114302,8.13360286606071,8.10824230735658,8.11323881958883,8.11403603342312,8.12707589865174,8.1073656336729,8.11954779236785,8.11179459267814,8.13073088159462,8.10038410577835,8.09590742971076,0.316910985077053,0.307415977359358,0.35468993391977,0.343352976294768,0.319377714989668,0.307696025161041,0.387021318112423,0.379281805875722,0.311880126622529,0.297419743215425,0.376144133485729,0.362232470710945,0.313147859587053,0.302068133115472,0.444649836551301,0.461727003276185,0.403771397618955,0.391432585326515,0.921145994850217,0.512227576329642,0.512465353752402,0.286691225810647,1.31737127872383,1.61617245805757,0.454033362460145,0.361555594382566,1.04633612151389,0.805876488125684,0.496649464797196,0.425530511265238,1.92889110446143,2.83473918002586,2.61047300818298,2.37785836016599,1.99798153360184,1.81343728908963,2.15670976039345,2.31780017592472,3.00365793695174,3.52476694866858,2.33380903473197,1.99542915473055,2.09370831732506,2.26145665648339,2.4886960412065,1.98180295796156,3.6763002239319,5.45990422629172,258.726586864109,260.843814424504,263.274166483492,259.536894301851,260.553104302216,260.4499950773,262.848003706785,254.050155579525,257.618139897895,259.547514518229,260.081302265873,257.48608257862,258.573158075941,257.868662868202,260.508412091582,245.95852429342
2225.47591973831,2226.38343635511,2225.09288185241,2226.75157633371,2225.2653168412,2226.4140360753,2226.68134746571,2227.11417401796,2226.11981338451,2227.03783902767,2225.74081647679,2226.0574779744,2225.85831005141,2226.38177840554,2226.06062004759,2225.14353696698,1986.63818096915,1982.02167621295,1988.27787871016,1983.56827589314,1987.19919452217,1982.45673603311,1990.24069236023,1993.79136893346,1983.76083846404,1980.99309343615,1987.04550158792,1984.96080947013,1982.57380922339,1980.74738237735,1993.97685792321,1996.78883463974,8.11997954977986,8.13229926995391,8.11379266865599,8.12544840883221,8.11814339167667,8.13333856217164,8.11032217250699,8.11300688673238,8.11450185662269,8.12495468692705,8.10955478486117,8.1189992513608,8.113117797184,8.13028442651251,8.10278577908443,8.1030304440192,0.327430535763849,0.321970530029515,0.362930219699035,0.358164236631271,0.330422201846308,0.321550679460689,0.398141065767484,0.393564634440634,0.322149896934608,0.313795711579125,0.381248908192854,0.377939582696943,0.323138130897164,0.313964609975457,0.43907134756657,0.43757343940863,0.871609263340927,0.8337224621128,0.987185486340885,0.587379744237436,1.02114117278675,0.804744797600391,1.32960192933937,1.76080523305782,0.945217722982429,0.789514024701941,1.09604261844288,0.889357416064506,0.975930874033967,0.9313348682251,1.75598411794721,2.36507492154719,2.63261556363511,2.51699199989376,1.95276297237579,1.81426255589606,2.32526269028475,2.84521177190401,2.99764134635291,3.5785714928542,2.57017339383861,2.10524135496607,2.01796344882701,2.23127575950785,2.75313647726115,2.1823059951921,3.52508279032566,5.14402288613619,259.307405483302,260.11188376212,264.541986606458,260.595241305826,259.80481127798,259.30679709573,264.351219570728,255.718660618766,257.263921718861,258.618427661897,260.618173622153,257.568469033667,259.136789733045,257.098009093861,261.22903992328,248.652474313123
2225.47591973831,2226.38343635511,2225.09288185241,2226.75157633371,2225.2653168412,2226.4140360753,2226.68134746571,2227.11417401796,2226.11981338451,2227.03783902767,2225.74081647679,2226.0574779744,2225.85831005141,2226.38177840554,2226.06062004759,2225.14353696698,1986.63818096915,1982.02167621295,1988.27787871016,1983.56827589314,1987.19919452217,1982.45673603311,1990.24069236023,1993.79136893346,1983.76083846404,1980.99309343615,1987.04550158792,1984.96080947013,1982.57380922339,1980.74738237735,1993.97685792321,1996.78883463974,8.11997954977986,8.13229926995391,8.11379266865599,8.12544840883221,8.11814339167667,8.13333856217164,8.11032217250699,8.11300688673238,8.11450185662269,8.12495468692705,8.10955478486117,8.1189992513608,8.113117797184,8.13028442651251,8.10278577908443,8.1030304440192,0.327430535763849,0.321970530029515,0.362930219699035,0.358164236631271,0.330422201846308,0.321550679460689,0.398141065767484,0.393564634440634,0.322149896934608,0.313795711579125,0.381248908192854,0.377939582696943,0.323138130897164,0.313964609975457,0.43907134756657,0.43757343940863,0.871609263340927,0.8337224621128,0.987185486340885,0.587379744237436,1.02114117278675,0.804744797600391,1.32960192933937,1.76080523305782,0.945217722982429,0.789514024701941,1.09604261844288,0.889357416064506,0.975930874033967,0.9313348682251,1.75598411794721,2.36507492154719,2.63261556363511,2.51699199989376,1.95276297237579,1.81426255589606,2.32526269028475,2.84521177190401,2.99764134635291,3.5785714928542,2.57017339383861,2.10524135496607,2.01796344882701,2.23127575950785,2.75313647726115,2.1823059951921,3.52508279032566,5.14402288613619,259.307405483302,260.11188376212,264.541986606458,260.595241305826,259.80481127798,259.30679709573,264.351219570728,255.718660618766,257.263921718861,258.618427661897,260.618173622153,257.568469033667,259.136789733045,257.098009093861,261.22903992328,248.652474313123
2231.89866009757,2233.26729401581,2231.61956839955,2233.39049011724,2231.59379183051,2233.09525822089,2233.05241770797,2233.56704456511,2233.01320150877,2233.9106835231,2232.31727937919,2232.8251196651,2233.03796495338,2233.65442869949,2232.69964751811,2231.84487946501,1989.69433922863,1983.21130082806,1992.46247142228,1987.28997115636,1990.08215423762,1984.01985411779,1994.61988543574,1998.00343629928,1986.09936081604,1982.68047964821,1991.44306271644,1988.38013840023,1984.86843073442,1981.32564737118,1999.4605288019,2004.64662258315,8.12169364386963,8.13842983911656,8.11278485882975,8.12669654771917,8.12044255600006,8.13793333061007,8.10834360372119,8.11108989803974,8.11557121753257,8.12998387215293,8.10768275211554,8.11986977779278,8.11334245543516,8.13215499019011,8.10058418778688,8.09157740605427,0.304761150530679,0.294398481409908,0.354035524382572,0.343363467230992,0.306998794013471,0.293761071687032,0.388651185911485,0.395973909903176,0.298022189655437,0.280125844851355,0.367399452383231,0.352405139347353,0.298463040159448,0.287047628658934,0.439868946389277,0.477342912256315,0.393194090431103,0.402753243991414,1.00110777741547,0.622613014271254,0.510924783968229,0.301911010655002,1.47434913442282,1.84327210983053,0.43411725053405,0.364256815052879,1.03004019931642,0.844472968884061,0.483040234735746,0.429081295981428,2.01467564801969,3.18252757918912,2.64239121319637,2.36730100253606,2.06213043860835,1.86298243853691,2.30141659862968,2.3823068891406,3.18744287269866,3.87699501968025,2.16742818701145,2.01874090705694,2.1159651147662,2.26044270431338,2.54115895505155,2.15310950973025,3.73680580553604,5.79765880942246,259.745476803602,262.01125223349,264.731304250366,260.215275826237,261.546564070547,261.609275332693,264.155293838704,252.917101694609,257.533578022905,259.630319716811,260.034989773137,257.548367065616,258.116588067567,257.765961873209,260.505327811462,244.783776632486
2231.89866009757,2233.26729401581,2231.61956839955,2233.39049011724,2231.59379183051,2233.09525822089,2233.05241770797,2233.56704456511,2233.01320150877,2233.9106835231,2232.31727937919,2232.8251196651,2233.03796495338,2233.65442869949,2232.69964751811,2231.84487946501,1989.69433922863,1983.21130082806,1992.46247142228,1987.28997115636,1990.08215423762,1984.01985411779,1994.61988543574,1998.00343629928,1986.09936081604,1982.68047964821,1991.44306271644,1988.38013840023,1984.86843073442,1981.32564737118,1999.4605288019,2004.64662258315,8.12169364386963,8.13842983911656,8.11278485882975,8.12669654771917,8.12044255600006,8.13793333061007,8.10834360372119,8.11108989803974,8.11557121753257,8.12998387215293,8.10768275211554,8.11986977779278,8.11334245543516,8.13215499019011,8.10058418778688,8.09157740605427,0.304761150530679,0.294398481409908,0.354035524382572,0.343363467230992,0.306998794013471,0.293761071687032,0.388651185911485,0.395973909903176,0.298022189655437,0.280125844851355,0.367399452383231,0.352405139347353,0.298463040159448,0.287047628658934,0.439868946389277,0.477342912256315,0.393194090431103,0.402753243991414,1.00110777741547,0.622613014271254,0.510924783968229,0.301911010655002,1.47434913442282,1.84327210983053,0.43411725053405,0.364256815052879,1.03004019931642,0.844472968884061,0.483040234735746,0.429081295981428,2.01467564801969,3.18252757918912,2.64239121319637,2.36730100253606,2.06213043860835,1.86298243853691,2.30141659862968,2.3823068891406,3.18744287269866,3.87699501968025,2.16742818701145,2.01874090705694,2.1159651147662,2.26044270431338,2.54115895505155,2.15310950973025,3.73680580553604,5.79765880942246,259.745476803602,262.01125223349,264.731304250366,260.215275826237,261.546564070547,261.609275332693,264.155293838704,252.917101694609,257.533578022905,259.630319716811,260.034989773137,257.548367065616,258.116588067567,257.765961873209,260.505327811462,244.783776632486
2235.0012389512,2234.25894658002,2234.34140093292,2235.54193397879,2234.30487746408,2234.2592960796,2233.63264648582,2234.97186871544,2231.14410694365,2232.2219637255,2230.92441643086,2232.36375553486,2232.27372428602,2232.77237377068,2232.11522722421,2231.17361387461,1973.26600282108,1972.30244831541,1969.03289820356,1961.11589660627,1972.9821633623,1972.91455272639,1970.20008049708,1951.1927352478,1985.29158253703,1982.3901301733,1984.34544212463,1977.0446213161,1985.8866323476,1984.04223095623,1999.10175661302,2006.45788098567,8.08376437653308,8.08364797702695,8.0927960271745,8.11882737906797,8.08874680024239,8.08487645138043,8.09666649271593,8.14350115579745,8.11015172989744,8.12168384560226,8.10863896243907,8.13372140223166,8.1119630728769,8.12806584892653,8.1001740004402,8.08747106321328,0.28566894001503,0.274465896784402,0.214094082410404,0.188212690432516,0.276306830783933,0.271294512343544,0.238410497072674,0.0632676485381389,0.307438567405,0.294266862905995,0.31535793608597,0.264209063365024,0.313377124546085,0.305806350370385,0.440494841089749,0.488900817590408,-0.210908732226513,-0.403121444629926,-0.622348550628218,-1.33252281518405,-0.204515509811068,-0.270860014319394,-0.576392133486221,-2.5992388089524,-0.225370512979853,-0.285879703921883,0.155310536881998,-0.0167445495088236,0.0343532014392153,-0.0752610856499851,1.94452326143406,3.39732344020377,2.37190692312247,2.31211721657779,1.77285565529852,1.81670646495088,1.74235092208336,0.462285712888595,0.377213795934138,-1.05928395738465,2.27616944004267,2.00703161490248,2.16990617630512,2.38152885102783,2.11284570431468,1.60145392098615,3.69963336120146,5.97220709618225,236.349934963063,238.855837712062,237.731014038874,244.857968364261,236.875932552774,235.755527331237,236.796484542658,256.700197500774,259.755994181548,261.795112903569,262.662382532674,262.045588743245,259.475110115892,259.710416840122,260.613490540748,244.524879143875
2235.0012389512,2234.25894658002,2234.34140093292,2235.54193397879,2234.30487746408,2234.2592960796,2233.63264648582,2234.97186871544,2231.14410694365,2232.2219637255,2230.92441643086,2232.36375553486,2232.27372428602,2232.77237377068,2232.11522722421,2231.17361387461,1973.26600282108,1972.30244831541,1969.03289820356,1961.11589660627,1972.9821633623,1972.91455272639,1970.20008049708,1951.1927352478,1985.29158253703,1982.3901301733,1984.34544212463,1977.0446213161,1985.8866323476,1984.04223095623,1999.10175661302,2006.45788098567,8.08376437653308,8.08364797702695,8.0927960271745,8.11882737906797,8.08874680024239,8.08487645138043,8.09666649271593,8.14350115579745,8.11015172989744,8.12168384560226,8.10863896243907,8.13372140223166,8.1119630728769,8.12806584892653,8.1001740004402,8.08747106321328,0.28566894001503,0.274465896784402,0.214094082410404,0.188212690432516,0.276306830783933,0.271294512343544,0.238410497072674,0.0632676485381389,0.307438567405,0.294266862905995,0.31535793608597,0.264209063365024,0.313377124546085,0.305806350370385,0.440494841089749,0.488900817590408,-0.210908732226513,-0.403121444629926,-0.622348550628218,-1.33252281518405,-0.204515509811068,-0.270860014319394,-0.576392133486221,-2.5992388089524,-0.225370512979853,-0.285879703921883,0.155310536881998,-0.0167445495088236,0.0343532014392153,-0.0752610856499851,1.94452326143406,3.39732344020377,2.37190692312247,2.31211721657779,1.77285565529852,1.81670646495088,1.74235092208336,0.462285712888595,0.377213795934138,-1.05928395738465,2.27616944004267,2.00703161490248,2.16990617630512,2.38152885102783,2.11284570431468,1.60145392098615,3.69963336120146,5.97220709618225,236.349934963063,238.855837712062,237.731014038874,244.857968364261,236.875932552774,235.755527331237,236.796484542658,256.700197500774,259.755994181548,261.795112903569,262.662382532674,262.045588743245,259.475110115892,259.710416840122,260.613490540748,244.524879143875
