Date,Station_ID,Year_UTC,Month_UTC,Day_UTC,Latitude,Longitude,TA,DIC,Depth,CTDTEMP_ITS90,Salinity_PSS78
1998-12-12,090.0 090.0,1998,12,12,31.4179,-121.99,2221.5,1996.5,10,15.75,33.376
1999-01-13,090.0 090.0,1999,1,13,31.4179,-121.99,2218.2,2002.1,10,14.09,33.329
1999-04-05,090.0 090.0,1999,4,5,31.4179,-121.99,2204.6,1997.3,10,13.34,33.053
1999-08-11,090.0 090.0,1999,8,11,31.4179,-121.99,2220.8,2000.1,10,16.68,33.315
1999-10-07,090.0 090.0,1999,10,7,31.4179,-121.99,2223.9,1991.8,10,18.51,33.366
2000-01-11,090.0 090.0,2000,1,11,31.4179,-121.99,2228.1,2000.6,10,14.13,33.411
2000-04-10,090.0 090.0,2000,4,10,31.4179,-121.99,2222.6,2010.3,10,14.3,33.37
2000-07-03,090.0 090.0,2000,7,3,31.4179,-121.99,2226.7,1994.2,10,17.45,33.37
2000-10-16,090.0 090.0,2000,10,16,31.4179,-121.99,2225.3,1992,10,17.97,33.314
2001-01-12,090.0 090.0,2001,1,12,31.4179,-121.99,2248.1,2006.7,10,16.77,33.788
2001-04-11,090.0 090.0,2001,4,11,31.4179,-121.99,2240,2010.6,10,15.16,33.636
2001-07-15,090.0 090.0,2001,7,15,31.4179,-121.99,2234.7,2004.7,10,18.54,33.499
2001-10-28,090.0 090.0,2001,10,28,31.4179,-121.99,2239,1999.7,10,18.02,33.528
2008-08-01,080.0 055.0,2008,8,1,34.3167,-120.8024,2260.7000000000003,2157.957142857143,168.85714285714283,10.895714285714286,33.88428571428571
2008-08-01,081.8 046.9,2008,8,1,34.2749,-120.0252,2263.042857142857,2163.171428571429,166.71428571428572,11.455714285714286,33.885714285714286
2008-08-01,086.7 035.0,2008,8,1,33.8229,-118.6287,2255.2571428571428,2142.7285714285713,167.14285714285717,11.677142857142858,33.80714285714286
2008-08-01,086.7 045.0,2008,8,1,33.4895,-119.3191,2257.8142857142857,2150.7428571428572,167.57142857142858,11.45,33.82857142857143
2008-08-01,086.7 060.0,2008,8,1,32.9895,-120.3496,2258.957142857143,2153.7,166.42857142857142,11.467142857142857,33.79857142857143
2008-08-01,086.7 090.0,2008,8,1,31.9895,-122.3932,2247.8571428571427,2125.671428571429,164.85714285714283,11.245714285714286,33.58857142857143
2008-08-01,093.3 030.0,2008,8,1,32.8464,-117.5312,2257.1285714285714,2140.842857142857,168.14285714285717,12.521428571428572,33.83571428571429
2009-01-01,080.0 055.0,2009,1,1,34.3167,-120.8024,2261.7666666666664,2181.516666666667,193.66666666666669,9.735,33.875
2009-01-01,081.8 046.9,2009,1,1,34.2749,-120.0252,2258.7285714285713,2162.714285714286,167.71428571428572,10.375714285714286,33.79142857142857
2009-01-01,086.7 035.0,2009,1,1,33.8229,-118.6287,2257.9714285714285,2159.4714285714285,167.14285714285717,10.60142857142857,33.81428571428572
2009-01-01,086.7 045.0,2009,1,1,33.4895,-119.3191,2255.9714285714285,2157.0428571428574,169.42857142857142,10.32857142857143,33.80571428571429
2009-01-01,086.7 060.0,2009,1,1,32.9895,-120.3496,2255.9,2152.7428571428572,167.14285714285717,10.08,33.75714285714286
2009-01-01,086.7 090.0,2009,1,1,31.9895,-122.3932,2250.1714285714284,2132.4,168.14285714285717,10.552857142857142,33.62428571428571
2009-01-01,093.3 030.0,2009,1,1,32.8464,-117.5312,2255.1714285714284,2143.6,167.71428571428572,10.972857142857142,33.77142857142857
2009-03-01,080.0 055.0,2009,3,1,34.3167,-120.8024,2258.7285714285713,2170.457142857143,168.85714285714283,9.694285714285714,33.822857142857146
2009-03-01,081.8 046.9,2009,3,1,34.2749,-120.0252,2269.557142857143,2198.4142857142856,168.57142857142858,9.51142857142857,33.962857142857146
2009-03-01,086.7 035.0,2009,3,1,33.8229,-118.6287,2262.3,2171.8,167.42857142857142,10.277142857142858,33.87714285714286
2009-03-01,086.7 045.0,2009,3,1,33.4895,-119.3191,2261.5285714285715,2169.014285714286,165.57142857142858,10.092857142857143,33.85142857142857
2009-03-01,086.7 060.0,2009,3,1,32.9895,-120.3496,2243.3285714285716,2133.1,168.42857142857142,10.034285714285714,33.54
2009-03-01,086.7 090.0,2009,3,1,31.9895,-122.3932,2246.7714285714287,2110.3714285714286,169.28571428571428,11.364285714285714,33.60142857142857
2009-03-01,093.3 030.0,2009,3,1,32.8464,-117.5312,2258.7333333333336,2148.7166666666667,178.83333333333331,10.706666666666667,33.78666666666667
2009-07-01,080.0 055.0,2009,7,1,34.3167,-120.8024,2261.5,2189.614285714286,168.85714285714283,9.92142857142857,33.91285714285714
2009-07-01,080.0 080.0,2009,7,1,33.4833,-122.5333,2225.2,2001.4,2,16.27,33.21
2009-07-01,081.8 046.9,2009,7,1,34.2749,-120.0252,2276.3,2185.4375,219.125,10.52375,33.9475
2009-07-01,086.7 035.0,2009,7,1,33.8229,-118.6287,2260.614285714286,2144.214285714286,168.71428571428572,11.827142857142857,33.86571428571428
2009-07-01,086.7 045.0,2009,7,1,33.4895,-119.3191,2264.5142857142855,2167.2,168.85714285714283,11.879999999999999,33.91428571428572
2009-07-01,086.7 060.0,2009,7,1,32.9895,-120.3496,2270.714285714286,2165.9285714285716,169.71428571428572,10.92,33.971428571428575
2009-07-01,086.7 090.0,2009,7,1,31.9895,-122.3932,2246.2714285714287,2113.6,168.42857142857142,11.667142857142856,33.54142857142857
2009-07-01,093.3 030.0,2009,7,1,32.8464,-117.5312,2259.4857142857145,2146.542857142857,168.71428571428572,11.531428571428572,33.86571428571428
2009-11-01,080.0 080.0,2009,11,1,33.4833,-122.5333,2225,2001.2,2,15.66,33.21
2009-11-01,080.0 100.0,2009,11,1,32.8167,-123.906,2429.2,2351.6,3502,1.52,34.68
2009-11-01,081.8 046.9,2009,11,1,34.2749,-120.0252,2244.4666666666667,2139.1833333333334,102,11.371666666666666,33.745000000000005
2009-11-01,086.7 035.0,2009,11,1,33.8229,-118.6287,2238.95,2102.85,111.16666666666666,12.713333333333333,33.63166666666667
2009-11-01,090.0 030.0,2009,11,1,33.4179,-117.9058,2242.0833333333335,2105.2833333333333,110.33333333333334,12.773333333333333,33.63666666666667
2009-11-01,090.0 045.0,2009,11,1,32.9179,-118.9355,2255.4,2144.0142857142855,169,12.038571428571428,33.81285714285714
2009-11-01,090.0 060.0,2009,11,1,32.4179,-119.9593,2261.8142857142857,2155.3714285714286,168.71428571428572,10.98857142857143,33.83571428571429
2009-11-01,090.0 090.0,2009,11,1,31.4179,-121.99,2246.1285714285714,2111.1285714285714,168.57142857142858,11.564285714285713,33.56857142857143
2009-11-01,090.0 100.0,2009,11,1,31.0846,-122.662,2431.4,2351.7,3506,1.56,34.67
2009-11-01,093.3 030.0,2009,11,1,32.8464,-117.5312,2242.1666666666665,2100.2166666666667,110.33333333333334,13.193333333333333,33.64833333333333
2010-01-01,080.0 080.0,2010,1,1,33.4833,-122.5333,2212.9,2004.8,2,13.41,33.09
2010-01-01,080.0 090.0,2010,1,1,33.15,-123.221,2430.6,2350.7,3505,1.52,34.68
2010-01-01,081.8 046.9,2010,1,1,34.2749,-120.0252,2239.7833333333333,2112.866666666667,110.16666666666666,11.775,33.61
2010-01-01,086.7 035.0,2010,1,1,33.8229,-118.6287,2242.85,2102.75,111,12.375,33.641666666666666
2010-01-01,090.0 030.0,2010,1,1,33.4179,-117.9058,2242.2666666666664,2091.4833333333336,110.5,12.646666666666667,33.623333333333335
2010-01-01,090.0 045.0,2010,1,1,32.9179,-118.9355,2252.7571428571428,2122.014285714286,169,11.805714285714286,33.73142857142857
2010-01-01,090.0 060.0,2010,1,1,32.4179,-119.9593,2253.0714285714284,2132.2,169.85714285714283,11.22,33.72857142857143
2010-01-01,090.0 090.0,2010,1,1,31.4179,-121.99,2264.4875,2146.5625,584.75,9.7675,33.667500000000004
2010-01-01,093.3 030.0,2010,1,1,32.8464,-117.5312,2243.6833333333334,2100.5166666666664,110.5,13.146666666666667,33.68333333333333
2010-04-01,080.0 060.0,2010,4,1,34.15,-121.15,2252.7666666666664,2162.0833333333335,162.83333333333331,9.795,33.67666666666666
2010-04-01,080.0 080.0,2010,4,1,33.4833,-122.5333,2206,1998,3,14.06,32.97
2010-04-01,081.8 046.9,2010,4,1,34.2749,-120.0252,2274.5857142857144,2204.0857142857144,168.42857142857142,9.285714285714286,34.037142857142854
2010-04-01,086.7 035.0,2010,4,1,33.8229,-118.6287,2262.171428571429,2162.842857142857,162.57142857142858,10.195714285714285,33.88428571428572
2010-04-01,086.7 045.0,2010,4,1,33.4895,-119.3191,2277.6,2199.325,229.5,9.2725,33.985
2010-04-01,086.7 060.0,2010,4,1,32.9895,-120.3496,2256.4,2166.0666666666666,186.16666666666669,9.975,33.76833333333333
2010-04-01,086.7 090.0,2010,4,1,31.9895,-122.3932,2235.785714285714,2086.657142857143,162.42857142857142,11.872857142857143,33.42857142857143
2010-04-01,090.0 090.0,2010,4,1,31.4179,-121.99,2311,2312.8,518,5.81,34.23
2010-04-01,093.3 030.0,2010,4,1,32.8464,-117.5312,2235.55,2068.725,43,13.522499999999999,33.5275
2011-01-01,080.0 055.0,2011,1,1,34.3167,-120.8024,2258.5625,2182.675,177.125,9.5825,33.87875
2011-01-01,080.0 080.0,2011,1,1,33.4833,-122.5333,2250.44,2159.56,197.6,9.52,33.63
2011-01-01,080.0 090.0,2011,1,1,33.15,-123.221,2428.2,2348.3,3542,1.53,34.68
2011-01-01,081.8 046.9,2011,1,1,34.2749,-120.0252,2255.95,2167.8875,177.5,10.16,33.8025
2011-01-01,086.7 035.0,2011,1,1,33.8229,-118.6287,2254.5,2169.4125,182.875,10.213750000000001,33.7925
2011-01-01,090.0 030.0,2011,1,1,33.4179,-117.9058,2254.1375,2162.3375,177.125,10.23,33.80625
2011-01-01,090.0 045.0,2011,1,1,32.9179,-118.9355,2256.0857142857144,2182.5,169.85714285714283,9.757142857142858,33.84428571428572
2011-01-01,090.0 060.0,2011,1,1,32.4179,-119.9593,2253.7375,2159.85,178.375,9.98625,33.725
2011-01-01,090.0 090.0,2011,1,1,31.4179,-121.99,2264.6555555555556,2133.4222222222224,550.3333333333333,10.737777777777778,33.71666666666667
2011-01-01,093.3 030.0,2011,1,1,32.8464,-117.5312,2257.025,2161.9125,177.25,10.1925,33.786249999999995
2011-04-01,080.0 055.0,2011,4,1,34.3167,-120.8024,2271.225,2216.05,177.25,8.90875,33.99875
2011-04-01,080.0 080.0,2011,4,1,33.4833,-122.5333,2251.442857142857,2156.6285714285714,200,9.65857142857143,33.62285714285714
2011-04-01,081.8 046.9,2011,4,1,34.2749,-120.0252,2279.3125,NA,177.875,8.793750000000001,34.0725
2011-04-01,086.7 035.0,2011,4,1,33.8229,-118.6287,2265.225,2200.325,177.75,9.73375,33.926249999999996
2011-04-01,090.0 030.0,2011,4,1,33.4179,-117.9058,2258.3142857142857,2178.9714285714285,170,10.228571428571428,33.847142857142856
2011-04-01,090.0 045.0,2011,4,1,32.9179,-118.9355,2263.3125,2190.4875,177.75,9.59125,33.90125
2011-04-01,090.0 060.0,2011,4,1,32.4179,-119.9593,2261.7625,2170.975,178.5,9.81,33.84375
2011-04-01,090.0 090.0,2011,4,1,31.4179,-121.99,2246.0125,2139.6375,183.5,10.12625,33.59625
2011-04-01,093.3 030.0,2011,4,1,32.8464,-117.5312,2262.3142857142857,2187.4,170.42857142857142,10.088571428571429,33.9
2011-08-01,080.0 055.0,2011,8,1,34.3167,-120.8024,2259.9,2181.15,179.25,9.85,33.865
2011-08-01,080.0 080.0,2011,8,1,33.4833,-122.5333,2248.1625,2140.15,176.75,10.721250000000001,33.62375
2011-08-01,081.8 046.9,2011,8,1,34.2749,-120.0252,2268.425,2210.6875,177.125,10.11,33.9675
2011-08-01,086.7 035.0,2011,8,1,33.8229,-118.6287,2252.85,2175.625,177.25,10.385,33.8525
2011-08-01,090.0 030.0,2011,8,1,33.4179,-117.9058,2259.775,2167.55,177.125,11.03125,33.8625
2011-08-01,090.0 045.0,2011,8,1,32.9179,-118.9355,2267.85,2193.2625,181.875,10.155,33.97375
2011-08-01,090.0 060.0,2011,8,1,32.4179,-119.9593,2264.975,2175.1375,177.375,10.4675,33.885
2011-08-01,090.0 090.0,2011,8,1,31.4179,-121.99,2269.0444444444443,2157.777777777778,546.6666666666667,10.662222222222223,33.785555555555554
2011-08-01,093.3 030.0,2011,8,1,32.8464,-117.5312,2257.55,2164.3,177.625,10.99,33.85875
2011-10-01,080.0 055.0,2011,10,1,34.3167,-120.8024,2251.67,2126.75,144.5,11.966000000000001,33.715
2011-10-01,080.0 080.0,2011,10,1,33.4833,-122.5333,2250.3888888888887,2125.8333333333335,159.88888888888889,11.848888888888888,33.65111111111111
2011-10-01,080.0 090.0,2011,10,1,33.15,-123.221,2435.9,2350.2,3500,1.52,34.67
2011-10-01,081.8 046.9,2011,10,1,34.2749,-120.0252,2262.8444444444444,2186.6666666666665,187.33333333333331,10.316666666666666,33.84222222222222
2011-10-01,086.7 035.0,2011,10,1,33.8229,-118.6287,2257.0125,2171.6,176.875,10.501249999999999,33.82625
2011-10-01,090.0 030.0,2011,10,1,33.4179,-117.9058,2258.6375,2161.2375,177,10.89625,33.825
2011-10-01,090.0 053.0,2011,10,1,32.6513,-119.4823,2254.925,2142.425,177,11.6425,33.73375
2011-10-01,090.0 060.0,2011,10,1,32.4179,-119.9593,2253.825,2144.1375000000003,177.5,11.06875,33.71875
2011-10-01,090.0 090.0,2011,10,1,31.4179,-121.99,2266.3888888888887,2150.511111111111,546,10.857777777777779,33.73222222222222
2011-10-01,093.3 030.0,2011,10,1,32.8464,-117.5312,2255.175,2160.5125000000003,177.125,11.00625,33.81875
2012-02-01,080.0 055.0,2012,2,1,34.3167,-120.8024,2257.825,2172.5125,177.125,9.59625,33.84375
2012-02-01,080.0 080.0,2012,2,1,33.4833,-122.5333,2235.3444444444444,2128.2666666666664,159.33333333333331,10.30888888888889,33.526666666666664
2012-02-01,080.0 090.0,2012,2,1,33.15,-123.221,2364.1,2364.6,1000,3.87,34.47
2012-02-01,081.8 046.9,2012,2,1,34.2749,-120.0252,2262.6125,2177.7625,176.625,9.95375,33.855
2012-02-01,086.7 035.0,2012,2,1,33.8229,-118.6287,2256.4625,2168.7125,176.875,10.30375,33.8125
2012-02-01,090.0 030.0,2012,2,1,33.4179,-117.9058,2257.4125,2168.0875,177.25,10.51625,33.83375
2012-02-01,090.0 053.0,2012,2,1,32.6513,-119.4823,2253.55,2144.6375,177.5,10.51125,33.73
2012-02-01,090.0 060.0,2012,2,1,32.4179,-119.9593,2259.175,2160.275,177,9.9425,33.80375
2012-02-01,090.0 090.0,2012,2,1,31.4179,-121.99,2272.011111111111,2157.7555555555555,545.7777777777778,9.92,33.821111111111115
2012-02-01,093.3 030.0,2012,2,1,32.8464,-117.5312,2257.4625,2169.425,177.25,10.41375,33.83625
2012-03-01,080.0 055.0,2012,3,1,34.3167,-120.8024,2259.15,2212.4875,178.125,8.95,34.005
2012-03-01,080.0 080.0,2012,3,1,33.4833,-122.5333,2240.7,2131.2,177.375,9.83625,33.54625
2012-03-01,081.8 046.9,2012,3,1,34.2749,-120.0252,2301.4,2214.1428571428573,195.85714285714283,9.125714285714286,34.042857142857144
2012-03-01,086.7 035.0,2012,3,1,33.8229,-118.6287,2283.175,2203.45,177.375,9.7575,33.99375
2012-03-01,090.0 030.0,2012,3,1,33.4179,-117.9058,2268.6375,2184.9,177.5,10.12,33.94375
2012-03-01,090.0 053.0,2012,3,1,32.6513,-119.4823,2252.885714285714,2133.9,128.57142857142858,10.288571428571428,33.808571428571426
2012-03-01,090.0 060.0,2012,3,1,32.4179,-119.9593,2257.0125,2158.7875,178,10.1875,33.82125
2012-03-01,090.0 090.0,2012,3,1,31.4179,-121.99,2248.3875,2127.275,177.25,10.875,33.6825
2012-03-01,093.3 030.0,2012,3,1,32.8464,-117.5312,2283.675,2197.975,177.625,9.92,34.0025
2012-07-01,080.0 055.0,2012,7,1,34.3167,-120.8024,2269.2,2186.975,177.25,10.02875,33.989999999999995
2012-07-01,080.0 080.0,2012,7,1,33.4833,-122.5333,2250.9125,2146.35,176.25,9.8675,33.64125
2012-07-01,081.8 046.9,2012,7,1,34.2749,-120.0252,2269.225,2198.6375,177.375,10.049999999999999,33.955
2012-07-01,086.7 035.0,2012,7,1,33.8229,-118.6287,2262.5125,2170.5625,177.25,10.955,33.91375
2012-07-01,090.0 030.0,2012,7,1,33.4179,-117.9058,2259.4,2164.1625,177.125,10.99,33.89375
2012-07-01,090.0 053.0,2012,7,1,32.6513,-119.4823,2268.7625000000003,2185.125,175.75,10.16125,33.955
2012-07-01,090.0 060.0,2012,7,1,32.4179,-119.9593,2259.1625,2166.2,177.375,9.75375,33.7925
2012-07-01,090.0 090.0,2012,7,1,31.4179,-121.99,2254.45,2145.6375,177,10.65375,33.69
2012-07-01,093.3 030.0,2012,7,1,32.8464,-117.5312,2263.1875,2180.625,177.625,10.6425,33.9525
2012-10-01,080.0 055.0,2012,10,1,34.3167,-120.8024,2254.633333333333,2154.822222222222,158.88888888888886,10.896666666666667,33.81
2012-10-01,080.0 080.0,2012,10,1,33.4833,-122.5333,2241.677777777778,2124.8444444444444,162.22222222222223,11.384444444444444,33.60777777777778
2012-10-01,081.8 046.9,2012,10,1,34.2749,-120.0252,2262.875,2185.45,177.625,10.61875,33.87125
2012-10-01,086.7 035.0,2012,10,1,33.8229,-118.6287,2255.4875,2155.4625,177,11.26625,33.8225
2012-10-01,090.0 030.0,2012,10,1,33.4179,-117.9058,2257.775,2155.0125,176.75,11.58125,33.83875
2012-10-01,090.0 053.0,2012,10,1,32.6513,-119.4823,2253.2875,2141.725,178,11.03,33.762499999999996
2012-10-01,090.0 060.0,2012,10,1,32.4179,-119.9593,2250.4,2139.9375,177.25,10.78,33.72125
2012-10-01,090.0 090.0,2012,10,1,31.4179,-121.99,2272.275,2161.7375,611.25,10.07875,33.78375
2012-10-01,093.3 030.0,2012,10,1,32.8464,-117.5312,2258.288888888889,2155.511111111111,185.66666666666669,11.523333333333333,33.86333333333334
2013-01-01,080.0 055.0,2013,1,1,34.3167,-120.8024,2253.2125,2156.125,139.5,10.01125,33.68375
2013-01-01,080.0 080.0,2013,1,1,33.4833,-122.5333,2252.211111111111,2133.011111111111,162.22222222222223,10.766666666666667,33.70666666666666
2013-01-01,081.8 046.9,2013,1,1,34.2749,-120.0252,2265.1,2191.3,169.85714285714283,9.709999999999999,33.87285714285714
2013-01-01,086.7 035.0,2013,1,1,33.8229,-118.6287,2254.025,2166.05,177.125,9.815,33.88875
2013-01-01,090.0 030.0,2013,1,1,33.4179,-117.9058,2263.425,2168.75,177.125,10.195,33.8975
2013-01-01,090.0 053.0,2013,1,1,32.6513,-119.4823,2252.5375,2154.075,177.125,10.19625,33.823750000000004
2013-01-01,090.0 060.0,2013,1,1,32.4179,-119.9593,2263.9875,2160.3375,177,10.05625,33.83375
2013-01-01,090.0 090.0,2013,1,1,31.4179,-121.99,2246.175,2125.7,176.25,10.94875,33.667500000000004
2013-01-01,093.3 030.0,2013,1,1,32.8464,-117.5312,2259,2163.925,177,10.411249999999999,33.8675
2013-04-01,080.0 055.0,2013,4,1,34.3167,-120.8024,2266.011111111111,2183.5,159.11111111111114,9.53111111111111,33.91222222222222
2013-04-01,080.0 080.0,2013,4,1,33.4833,-122.5333,2248.1125,2137.0499999999997,176.125,10.09375,33.665
2013-04-01,081.8 046.9,2013,4,1,34.2749,-120.0252,2280.2875,2241.925,176.625,8.735,34.10625
2013-04-01,086.7 035.0,2013,4,1,33.8229,-118.6287,2258.885714285714,2186.985714285714,129,9.927142857142858,33.93857142857143
2013-04-01,090.0 030.0,2013,4,1,33.4179,-117.9058,2267.175,2201.4,177.5,9.65875,33.98
2013-04-01,090.0 053.0,2013,4,1,32.6513,-119.4823,2265.925,2179.3375,177.25,9.76875,33.9275
2013-04-01,090.0 060.0,2013,4,1,32.4179,-119.9593,2258.4875,2161.9375,177.125,9.895,33.83
2013-04-01,090.0 090.0,2013,4,1,31.4179,-121.99,2251.3,2137.288888888889,206,10.432222222222222,33.68111111111111
2013-04-01,093.3 030.0,2013,4,1,32.8464,-117.5312,2265.1625,2185.6375,177.75,10.1925,33.95875
2013-07-01,080.0 055.0,2013,7,1,34.3167,-120.8024,2258.1666666666665,2189.4222222222224,159,9.812222222222221,33.916666666666664
2013-07-01,080.0 080.0,2013,7,1,33.4833,-122.5333,2253.1666666666665,2142.0777777777776,161.77777777777777,11.126666666666667,33.73555555555556
2013-07-01,081.8 046.9,2013,7,1,34.2749,-120.0252,2265.0125,2201.875,177.125,9.79875,33.96375
2013-07-01,086.7 035.0,2013,7,1,33.8229,-118.6287,2262.3625,2182.3875,176.75,10.615,33.92875
2013-07-01,090.0 030.0,2013,7,1,33.4179,-117.9058,2256.4714285714285,2156.6428571428573,156.57142857142858,11.57,33.86
2013-07-01,090.0 053.0,2013,7,1,32.6513,-119.4823,2264.95,2180.0625,177.625,10.28625,33.9375
2013-07-01,090.0 060.0,2013,7,1,32.4179,-119.9593,2264.711111111111,2186.088888888889,159.88888888888886,10.127777777777778,33.93333333333333
2013-07-01,090.0 090.0,2013,7,1,31.4179,-121.99,2274.822222222222,2165.777777777778,546.2222222222222,9.891111111111112,33.861111111111114
2013-07-01,093.3 030.0,2013,7,1,32.8464,-117.5312,2261.1125,2177.6375000000003,177.125,11.14,33.95
2013-11-01,078.0 055.0,2013,11,1,34.6631,-121.042,2258.05,2130.01,146.3,11.426,33.814
2013-11-01,079.0 055.0,2013,11,1,34.4899,-120.9221,2259.7799999999997,2144.7400000000002,146.59999999999997,11.07,33.830999999999996
2013-11-01,080.0 053.0,2013,11,1,34.3833,-120.6632,2256.04,2135.99,139.2,11.408,33.803
2013-11-01,080.0 055.0,2013,11,1,34.3167,-120.8024,2258.8555555555554,2155.4777777777776,159.22222222222223,10.706666666666667,33.845555555555556
2013-11-01,080.0 057.5,2013,11,1,34.2333,-120.9763,2260.87,2145.02,146,11.057,33.842999999999996
2013-11-01,080.0 080.0,2013,11,1,33.4833,-122.5333,2250.9454545454546,2124.754545454545,134.81818181818184,11.238181818181818,33.64818181818182
2013-11-01,081.0 055.0,2013,11,1,34.1435,-120.683,2257.86,2143.0299999999997,146.2,11.366,33.834
2013-11-01,081.8 046.9,2013,11,1,34.2749,-120.0252,2266.366666666667,2158.1555555555556,158.55555555555554,11.45,33.873333333333335
2013-11-01,082.0 055.0,2013,11,1,33.9703,-120.5638,2257.366666666667,2159.4,161.44444444444446,10.891111111111112,33.83555555555556
2013-11-01,086.7 035.0,2013,11,1,33.8229,-118.6287,2250.1555555555556,2132.0444444444443,158.55555555555554,12.143333333333334,33.81
2013-11-01,090.0 030.0,2013,11,1,33.4179,-117.9058,2253.1,2148.3777777777777,159.22222222222223,11.64,33.794444444444444
2013-11-01,090.0 053.0,2013,11,1,32.6513,-119.4823,2254.8777777777777,2140.3333333333335,158.44444444444446,11.422222222222222,33.80555555555556
2013-11-01,090.0 060.0,2013,11,1,32.4179,-119.9593,2255.6555555555556,2135.0444444444443,155.22222222222223,11.823333333333332,33.82222222222222
2013-11-01,090.0 090.0,2013,11,1,31.4179,-121.99,2273.1,2165.5375,615.625,9.17625,33.78125
2013-11-01,093.3 030.0,2013,11,1,32.8464,-117.5312,2253.1444444444446,2120.0555555555557,150.11111111111114,12.046666666666667,33.80777777777778
2014-02-01,086.7 033.0,2014,2,1,33.8895,-118.4903,2237.85,2040.4499999999998,17,14.44,33.47
2014-02-01,086.7 035.0,2014,2,1,33.8229,-118.6287,2258.575,2150.1125,177.125,11.04875,33.82625
2014-02-01,090.0 028.0,2014,2,1,33.4846,-117.7681,2233.7,2028,16,14.66,33.465
2014-02-01,090.0 030.0,2014,2,1,33.4179,-117.9058,2259.1375,2153.7625,177.125,11.1325,33.85375
2014-02-01,090.0 037.0,2014,2,1,33.1846,-118.3871,2234.45,2020.4,16,14.774999999999999,33.485
2014-02-01,090.0 053.0,2014,2,1,32.6513,-119.4823,2254.0375,2146.1125,176.875,10.30125,33.74
2014-02-01,090.0 060.0,2014,2,1,32.4179,-119.9593,2249.8875,2136.0375,177.5,10.45875,33.68125
2014-02-01,090.0 090.0,2014,2,1,31.4179,-121.99,2245.8375,2130.5875,177.25,10.1475,33.566250000000004
2014-02-01,090.0 120.0,2014,2,1,30.4179,-123.9989,2234.6499999999996,2011.9,13.5,16.2,33.415
2014-02-01,093.3 028.0,2014,2,1,32.913,-117.3944,2238.95,2023.45,16,15.280000000000001,33.535
2014-02-01,093.3 030.0,2014,2,1,32.8464,-117.5312,2258.4875,2149.2375,178,11.32125,33.84125
2014-04-01,080.0 051.0,2014,4,1,34.45,-120.5239,2244.05,2158.775,35.5,10.41,33.73
2014-04-01,080.0 055.0,2014,4,1,34.3167,-120.8024,2263.1625,2191.3,178,9.48625,33.89875
2014-04-01,080.0 060.0,2014,4,1,34.15,-121.15,2261.2375,2173.3625,177.375,10.13625,33.894999999999996
2014-04-01,080.0 070.0,2014,4,1,33.8167,-121.843,2255.9375,2156.525,177.125,10.075,33.7725
2014-04-01,080.0 080.0,2014,4,1,33.4833,-122.5333,2252.61,2131.93,146.59999999999997,11.068,33.75
2014-04-01,080.0 090.0,2014,4,1,33.15,-123.221,2253.55,2147.4375,177.125,10.36125,33.7525
2014-04-01,080.0 100.0,2014,4,1,32.8167,-123.906,2251.425,2141.2125,177.125,10.675,33.6725
2014-04-01,081.8 046.9,2014,4,1,34.2749,-120.0252,2270,2206.45,177.25,9.23125,33.97625
2014-04-01,083.3 040.6,2014,4,1,34.2251,-119.4112,2242.55,2064.5,15,12.55,33.59
2014-04-01,083.3 042.0,2014,4,1,34.1784,-119.5085,2240.8,NA,16,12.525,33.58
2014-04-01,086.7 033.0,2014,4,1,33.8895,-118.4903,2248.8,NA,16,12.935,33.525
2014-04-01,086.7 035.0,2014,4,1,33.8229,-118.6287,2261.425,2181.2999999999997,177.125,9.88625,33.932500000000005
2014-04-01,090.0 028.0,2014,4,1,33.4846,-117.7681,2237.55,NA,16,13.27,33.515
2014-04-01,090.0 030.0,2014,4,1,33.4179,-117.9058,2260.8375,2180.775,177.375,10.2225,33.89875
2014-04-01,090.0 037.0,2014,4,1,33.1846,-118.3871,2236.5,NA,16,15.86,33.5
2014-04-01,090.0 053.0,2014,4,1,32.6513,-119.4823,2241.1555555555556,2103.588888888889,158.55555555555554,11.217777777777778,33.72666666666667
2014-04-01,090.0 060.0,2014,4,1,32.4179,-119.9593,2251.9777777777776,2131.8444444444444,158.77777777777777,11.073333333333332,33.73222222222222
2014-04-01,090.0 090.0,2014,4,1,31.4179,-121.99,2242.875,2124.775,174.875,10.725,33.557500000000005
2014-04-01,090.0 120.0,2014,4,1,30.4179,-123.9989,2238.15,NA,13.5,17.025,33.53
2014-04-01,093.3 028.0,2014,4,1,32.913,-117.3944,2230,NA,16,14.23,33.44
2014-04-01,093.3 030.0,2014,4,1,32.8464,-117.5312,2262,2165.0375,177.125,10.75375,33.8675
2014-07-01,080.0 051.0,2014,7,1,34.45,-120.5239,2235.725,2060.475,34.25,14.342500000000001,33.512499999999996
2014-07-01,080.0 055.0,2014,7,1,34.3167,-120.8024,2260.2125,2168.7125,177.25,11.0425,33.8975
2014-07-01,080.0 060.0,2014,7,1,34.15,-121.15,2261.4625,2166.9625,176.875,10.89625,33.8675
2014-07-01,080.0 070.0,2014,7,1,33.8167,-121.843,2257.65,2160.6125,177,10.4525,33.75375
2014-07-01,080.0 080.0,2014,7,1,33.4833,-122.5333,2238.09,2100.9,155.5,12.533,33.48
2014-07-01,080.0 090.0,2014,7,1,33.15,-123.221,2241.825,2117.2375,176.375,11.53,33.535
